form='rättrogna'	lemma='rättrogen'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Skvallret sätter de värsta israeliska utslagen av ekonomisk svindel i samband med de mest rättrogna ortodoxa judar.
form='angelägna'	lemma='angelägen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	I den rapport som mr Eichelberger och hans egyptiska medarbetare skrev framhålls det givetvis att målet för Nassers maktövertagande var "att lösa de angelägna sociala och politiska problem som gjort revolutionen nödvändig".
form='benägna'	lemma='benägen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Alla ryssar tycks vara benägna för att uppfatta oss på det sättet.
form='Oförmögna'	lemma='oförmögen'	Case=Nom|Definite=Ind|Gender=Com|Number=Plur	in_treebanks={None}	Oförmögna att ge uttryck för sina känslor i vardagslag behöver de alla slags legitima ursäkter för att få göra det.
form='oförmögna'	lemma='oförmögen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Det blev ingenting kvar i lokalen utom hon och jag, hon och jag hypnotiserade av varandra, oförmögna att tala på grund av vinden.
form='nakna'	lemma='naken'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	En massa människor, de flesta svarta och nakna, myllrade omkring som myror.
form='unkna'	lemma='unken'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Den unkna, svala luften i rummet hade värmts upp, men tröttheten hade försvunnit och han kände sig lätt och klar i huvudet.
form='insjunkna'	lemma='insjunken'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Det svarta benranglet låg utsträckt med ena axeln mot ett träd, ögonlocken lyftes långsamt och de insjunkna ögonen såg upp mot mig, stora och tomma med liksom ett blint, vitt fladder längst in, som långsamt dog bort.
form='insjunkna'	lemma='insjunken'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Stjärnorna var djupt insjunkna, de låg inte på mörkrets yta utan var inhamrade i det.
form='ilskna'	lemma='ilsken'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	Han hade nätt och jämnt hunnit upp på avsatsen en trappa upp när dörrklockan ringde och morbror Vernons ilskna ansikte dök upp vid foten av trappan.
form='ilskna'	lemma='ilsken'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Mrs Weasley slamrade omkring och lagade till frukost lite på en höft, medan hon kastade ilskna blickar på sina söner samtidigt som hon slängde ner korvar i stekpannan.
form='galna'	lemma='galen'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Harry hade slunkit ur Voldemorts grepp en andra gång, men det hade varit nära ögat, och till och med nu, flera veckor senare, vaknade Harry alldeles kallsvettig på nätterna och undrade var Voldemort befann sig för närvarande, och mindes hans likbleka ansikte, hans vitt uppspärrade, galna ögon.
form='galna'	lemma='galen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Ett samhälle på cirka tjugotusen personer hade trafikstockningar som Rom inte skulle behöva skämmas för. Det var en naturlig sak för bilisterna att kila in i de speciella bussfilerna, förvandla allt till ett enda kaos och tuta som galna.
form='fallna'	lemma='fallen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Grottor, gravar, spillror, fallna stenar, små skolsalar där arabiska pojkar sjunger sina läxor.
form='välkomna'	lemma='välkommen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Stenar, löv och kvistar var lika välkomna i hans väska.
form='överenskomna'	lemma='överenskommen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Ett belopp på 12 miljoner ecu har ställts till förfogande för möjliga med Cypern överenskomna initiativ för projekt för att främja förtroendeväckande åtgärder.
form='bortkomna'	lemma='bortkommen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Ditsläpade från alla kustens skrymslen, allt enligt fullt lagliga anställningskontrakt, bortkomna i en ovan miljö med främmande kost, sjuknade de, förlorade arbetsförmågan och tilläts sedan att krypa undan och vila.
form='Allmänna'	lemma='allmän'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Detta har lett till antagandet av en gemensam ståndpunkt för Burma och tillbakadragandet av Allmänna preferenssystemet för utvecklingsländer.
form='allmänna'	lemma='allmän'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Inget mer än detta allmänna intryck – trots att han faktiskt var där och såg alltihop med egna ögon.
form='allmänna'	lemma='allmän'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Jag förfogade över en hydda på gården, men för att komma ifrån den allmänna villervallan gick jag ibland in och satte mig på bokhållarens kontor.
form='uppsluppna'	lemma='uppsluppen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	I stället kommer bistert uppsluppna pojkar galopperande i sporrsträck på sina åsnor mot Lejonporten.
form='uppsluppna'	lemma='uppsluppen'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Värmen stegrades av dryckerna och den uppsluppna stämningen, och på glaset, som fyllts av bordsgrannens långa, gracila svarta hand, avtecknade sig fingeravtrycken från den vita kvinna som hade överlåtit det.
form='öppna'	lemma='öppen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Om det här verkligen händer, sa han sig, så måste jag hålla ögonen öppna.
form='öppna'	lemma='öppen'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Universum blir sin egen tolkning inför ögonen på en i den öppna dalens klippkaos som slutar i dött vatten.
form='finskurna'	lemma='finskuren'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Dando hade vid det här laget lyckats dra till sig ett visst buttert, förargat intresse från en ung patriot i socialdepartementet, en glitterögd likgiltighet från Doris Manyema, en av landets tre eller fyra kvinnor med akademisk examen, och ett visst roat gillande från en flykting från Sydafrika, vars gulbruna hy, lilla näsa och finskurna läppar skilde honom från de båda andras djupa svärta.
form='sorgsna'	lemma='sorgsen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Flickan ingick i deras konversation ungefär som ett foto som man hittar liggande mellan sidorna i en bok; Bray var inte säker på om hon var barn eller kvinna: smäckra nyckelben, lång hals och ett nätt och jämnt bredare ansikte, blekt och glåmigt: en stor, smal, osminkad mun, svart hår och glittrande, sorgsna svarta ögon.
form='underlägsna'	lemma='underlägsen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	De tankar och impulser som fyller det är inte civiliserade vilket ingalunda betyder att det är underlägsna tankar och impulser.
form='avlägsna'	lemma='avlägsen'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Det uppstod en tystnad som endast bröts av klirret från knivar och gafflar en trappa ner och det avlägsna mullret från morbror Vernons röst.
form='frusna'	lemma='frusen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Han hörde hundskall och gråt och protestljuden från vattnet när det tvingades genom de frusna rören och in i varmvattenberedaren.
form='medvetna'	lemma='medveten'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	Att som jag gjorde antyda att hjärnan är ett självreglerande system, där det medvetna och det omedvetna fungerar som balanserande hissblock, väckte en sådan vrede hos honom att jag började tro att jag hade snuddat vid något väsentligt.
form='medvetna'	lemma='medveten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Gentila värre, väldigt medvetna om sin värdighet, världsvana och så vidare; man kan ju föreställa sig hur dom vita tuffingarna känner sig inför anblicken av alla dessa vita kragar runt svarta halsar i baren.
form='skuldmedvetna'	lemma='skuldmedveten'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	Mrs Weasley stannade tvärt framför dem med händerna i sidorna och stirrade från det ena skuldmedvetna ansiktet till det andra.
form='omedvetna'	lemma='omedveten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Att som jag gjorde antyda att hjärnan är ett självreglerande system, där det medvetna och det omedvetna fungerar som balanserande hissblock, väckte en sådan vrede hos honom att jag började tro att jag hade snuddat vid något väsentligt.
form='omedvetna'	lemma='omedveten'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	Han trodde inte på det omedvetna, utom som en soppa av fantasier och halvminnen som förnöjde hans drömmar.
form='slitna'	lemma='sliten'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Sedan upptäckte Harry att Ron hade täckt varenda centimeter av den slitna tapeten med affischer av samma sju häxor och trollkarlar, som alla var iförda lysande orangefärgade klädnader, bar på kvastkäppar och vinkade ivrigt till dem.
form='luggslitna'	lemma='luggsliten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Två luggslitna trollkarlar betraktade honom ur skuggan av en port medan de förde ett mumlande samtal.
form='helgjutna'	lemma='helgjuten'	Case=Nom|Definite=Def|Degree=Pos	in_treebanks={None}	Intill mig på den massakrerade sängen hennes kropps helgjutna skönhet.
form='nedskjutna'	lemma='nedskjuten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Ens emotionella reaktioner på varje nyhet om israeliska förluster, nedskjutna plan och så vidare, är förutbestämda.
form='förflutna'	lemma='förfluten'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	De var speciellt malplacerade för det generalangrepp på det förflutna som sextiotalet representerade, eftersom de bodde i Liverpool.
form='slutna'	lemma='sluten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Timothy Odara stod med slutna ögon och lutade sig mot väggen med en aning tillbakadragna läppar, vaken och intresserad.
form='belåtna'	lemma='belåten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Men vad deras små belåtna själar aldrig kommer att fatta är att jag visste det när jag åtog mig jobbet, jag visste det hela tiden, och det säger jag nu lika oförblommerat som jag skulle säga det i så fall...
form='tillåtna'	lemma='tillåten'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	En XML-schemafil är en formell specifikation av reglerna för ett XML-dokument, som innehåller en rad elementnamn samt information om vilka element som är tillåtna i dokumentet och i vilka kombinationer.
form='givna'	lemma='given'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Det fanns inga spår, inga ledtrådar, inga givna mått och steg.
form='övergivna'	lemma='överge'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han hade kört hem, långsamt, längs den öde vägen som genom den övergivna sommarnattens fulltoniga skymningsljus förde honom – slutligen – tillbaka till huset.
form='utgivna'	lemma='utgiven'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Som ung hade han fått flera diktsamlingar utgivna, han hade skrivit pjäser och essäer och genomfört en rad större översättningsarbeten.
form='överblivna'	lemma='överbliven'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han åt en sked av den överblivna granadillpuddingen, och aningen till en rysning for för ett ögonblick genom hans huvud.
form='överdrivna'	lemma='överdriven'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Det är ett välkänt faktum att judar ställer överdrivna krav på sig själva och varandra.
form='sönderrivna'	lemma='sönderriven'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Allt eftersom dagarna gick antecknade Quinn ett hopfällbart paraply utan tyg, ett avslitet huvud till en gummidocka, en svart handske, foten till en trasig glödlampa, olika slags tryckalster (uppblötta veckotidningar, sönderrivna tidningar), ett trasigt fotografi, anonyma mekaniska delar samt diverse annat vrakgods som han inte kunde identifiera.
form='storvuxna'	lemma='storvuxen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Med sitt bleka ansikte och svallande svarta hår är Tatu en av de där kortvuxna männen som har lärt sig att hävda sig mot de storvuxna.
form='kortvuxna'	lemma='kortvuxen'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Med sitt bleka ansikte och svallande svarta hår är Tatu en av de där kortvuxna männen som har lärt sig att hävda sig mot de storvuxna.
form='Såna'	lemma='sådan'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Bilen borta kunde ha kraschat Alldeles ifrån mig av oro det brydde ni er väl inte om? Aldrig i hela mitt liv vänta ni bara tills pappa kommer hem Såna här bekymmer hade vi aldrig med Bill eller Charlie eller Percy"
form='såna'	lemma='sådan'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Neil gör det inte... jag tror att det är ett misstag att kosta på sig att glömma såna saker av ren fåfänga.
form='Bra'	lemma='bra'	Case=Nom|Degree=Pos	in_treebanks={None}	"Bra, mycket bra.
form='makabra'	lemma='makaber'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Dessa makabra gestalter var fria som luften och inte mycket mer substantiella.
form='Andra'	lemma='annan'	Case=Nom	in_treebanks={None}	När du har gjort detta kommer gruppen Kategori att ha tre medlemmar: Åtgärdat, Populär och Andra.
form='Andra'	lemma='annan'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Andra platser låg utströdda omkring ekvatorn och förresten på alla slags latituder runt båda halvkloten.
form='andra'	lemma='annan'	Case=Nom|Definite=Def|Degree=Cmp|Number=Sing	in_treebanks={None}	Han gick bort till andra ändan av trädgården och krängde sig igenom taggtrådsstängslet, men gräset och den torniga bushen på andra sidan (Dandos ställe låg tretton kilometer utanför staden) var alldeles för snåriga för att man skulle kunna ta sig fram där det inte fanns någon stig.
form='andra'	lemma='två'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Det var en felringning som var början till alltihop, telefonen som ringde tre gånger mitt i natten och så rösten i andra änden som frågade efter någon som inte var han.
form='andra'	lemma='annan'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Än så länge hade han skött sitt uppdrag väl, hållit sig på diskret avstånd från gubben, blandat sig med de andra fotgängarna och varken dragit uppmärksamheten till sig eller vidtagit några drastiska åtgärder för att hålla sig dold.
form='andra'	lemma='annan'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Det ena fartyget är det andra tämligen likt, och havet är alltid detsamma.
form='andra'	lemma='annan'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Om du väljer att redigera anslutningsfilen måste du tänka på att alla andra sidor som använder anslutningsfilen också påverkas av de ändringar som du gör.
form='Flera'	lemma='fler'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Flera månader, sa han.
form='magra'	lemma='mager'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Deras magra bröst flämtade i takt, de våldsamt utspärrade näsvingarna darrade, ögonen stirrade stelt uppåt stigen.
form='magra'	lemma='mager'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Kraftiga, prunkande buskar, hibiskus med de stora blommorna nersölade av pollen och myror och poinsettia, som dröp av ett mjölkvitt sekret, stod i full blom och gav ett sken av fruktbarhet åt den röda, magra jorden som skymtade hård och förbränd under gräset, piskad till gyttja av regn under träden, lös och smulig bara där myror hade förtärt den och åstadkommit små spröda tunnlar.
form='ödesdigra'	lemma='ödesdiger'	Case=Nom|Definite=Def|Degree=Pos	in_treebanks={None}	Vad det nu kan vara, detta ödesdigra ting som på ett avgörande sätt går in och förändrar en trygg och säker kurs.
form='högra'	lemma='höger'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Quinn slog nervöst sitt röda anteckningsblock mot högra låret och ställde sig på tå när han ivrigt spanade in i trängseln.
form='vackra'	lemma='vacker'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Litet senare sjöng Odaras kvinna den nya nationalsången med sin vackra altröst. Den kraftiga magen dallrade under klänningen.
form='smäckra'	lemma='smäcker'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Fartygets flagga hängde slak som en trasa, mynningarna på de långa sextumskanonerna stack ut överallt från det låga skrovet; den oljiga, tröga dyningen lyfte och sänkte henne lojt och de smäckra masterna svajade.
form='smäckra'	lemma='smäcker'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Flickan ingick i deras konversation ungefär som ett foto som man hittar liggande mellan sidorna i en bok; Bray var inte säker på om hon var barn eller kvinna: smäckra nyckelben, lång hals och ett nätt och jämnt bredare ansikte, blekt och glåmigt: en stor, smal, osminkad mun, svart hår och glittrande, sorgsna svarta ögon.
form='säkra'	lemma='säker'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	De käbblade, båda envist säkra på sin sak som ett par gamla ogifta systrar.
form='säkra'	lemma='säker'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Om denna näring saknas eller förlorar i kvalitet blir det Europas säkra död.
form='tappra'	lemma='tapper'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Edward Shinza är en av de få som verkligen gjorde en insats och fick skallen spräckt på den tiden av Hennes Majestäts tappra gossar, och var är han nu... borta i Bashi Flats bland sina gamla hustrur för allt vad jag vet... ingen nämner nånsin ens hans namn.
form='muntra'	lemma='munter'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Icke så de muntra chassiderna, som fröjdar sig allestädes.
form='vänstra'	lemma='vänster'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Korsfrågor beräknar summor, medelvärden och andra funktioner för data som är grupperade efter två typer av information: längs den vänstra sidan av databladet respektive tvärs över den övre kanten.
form='dystra'	lemma='dyster'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Jag är inte så alldeles säker på att jag inte har att vänta mig skäligen dystra tider, sade han, som om han i förtroende tog upp vad som glunkades om honom själv.
form='dystra'	lemma='dyster'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Jag ville bara gå omkring i skuggan ett litet slag, men jag var inte väl inne förrän jag upptäckte att jag hade stigit innanför något slags infernos dystra ring.
form='Kära'	lemma='kär'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Kära kolleger från norr och söder, vi måste rösta för den.
form='Kära'	lemma='kär'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Kära kolleger! Ni förväxlar för närvarande ständigt protokollet med förhandlingsreferatet.
form='Kära'	lemma='kär'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Kära gamla James... det måste vara hundra år sen...
form='Vissa'	lemma='viss'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Vissa funktioner i ANSI-89 SQL är inte implementerade och jokertecknen är anpassade till specifikationen för Visual Basic for Applications (VBA), inte SQL.
form='lösa'	lemma='lös'	Case=Nom	in_treebanks={None}	Hans stärkkragar och lösa skjortbröst var något av en bragd.
form='Vita'	lemma='vit'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Sen ger de sig allihop så småningom ut och letar efter honom under olika förklädnader – som en nödställd kvinna, som Riddaren av Speglarna, som Riddaren av den Vita Månen – allt för att locka Don Quijote hem igen.
form='Vita'	lemma='vit'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Vita som fått befattningar i afrikanska länder som blivit självständiga var vanligtvis anställda på kontrakt.
form='tryckta'	lemma='trycka'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	På området fanns ett grässkjul fullt med kattun, tryckta bomullstyger, glaspärlor och jag vet inte allt, och en kväll stod det i ljusan låga, så plötsligt att man kunde tro att jorden hade öppnat sig för att låta en hämnande eld förtära all smörjan.
form='undertryckta'	lemma='undertrycka'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Så frågan om vad de egentligen talade om bestod i grund och botten av hennes dolda, undertryckta, indämda önskan att få veta om detta hus, detta liv i Wiltshire, detta liv – till sist – för honom tedde sig som det slutgiltiga, innerst inne.
form='uppsträckta'	lemma='uppsträcka'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Jag rökte just en pipa i lugn och ro bredvid min avtacklade ångare och såg dem skutta omkring i eldskenet med uppsträckta armar, när tjockisen med mustascherna kom rusande ned till floden med en bleckhink i handen, försäkrade att alla 'skötte sig storartat, storartat', vippade åt sig ungefär en liter vatten och rusade tillbaka igen.
form='Förenta'	lemma='förenad'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={None}	Mrs Indira Gandhi kommer i eftermiddag, och i går var det Förenta nationerna och Sekou Touré.
form='skärpta'	lemma='skärpa'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	Också riktlinje 96/23 om kontrollåtgärder för att effektuera den skärpta politiken antogs.
form='Svarta'	lemma='svart'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Svarta skepnader låg, hukade, satt bland träden lutade mot stammarna, fastklamrade vid marken, otydligt skymtande i skumrasket, i alla ställningar av smärta, övergivenhet och förtvivlan.
form='trista'	lemma='trist'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det var som om min sysslolösa tillvaro som passagerare, min isolering bland dessa människor som jag saknade beröringspunkter med, det oljeblanka, loja vattnet, kustens trista enformighet – som om allt detta hade trängt sig emellan mig och tingens kärna, fångat mina tankar i en ödslig och meningslös kräftgång.
form='förtjusta'	lemma='förtjust'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	De hälsades av jubel från alla dem som redan hade infunnit sig men som inte hade varit med på balen; också de hade beslutat att för en gångs skull klä upp sig, och de båda kvinnogrupperna förenade sig med varandra under förtjusta tillrop. Alla började tala om hurdan balen hade varit, champagne serverades, en kongolesisk orkester klämde igång, och den lätt verklighetsfrämmande, eggande stämningen från statsbalen och det trivsamma gemyt som präglade partyt flöt samman.
form='upplysta'	lemma='upplysa'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Jag minns mycket väl vad intelligenta, upplysta människor sa under Weimarrepublikens sista år, vad de förklarade för varandra under den första tiden då Hindenburg hade fört fram Hitler.
form='tysta'	lemma='tyst'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Mina systrar och jag lekte tysta i den kylstela luften och vår andedräkt värmde tillfälligtvis upp frusenheten närmast oss.
form='tysta'	lemma='tyst'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Och utanför stod den tysta vildmarken kring denna avröjda fläck som någonting väldigt och oövervinneligt – som ondskan eller sanningen – och väntade tåligt på att detta spöklika intrång skulle ta slut.
form='tysta'	lemma='tyst'	Case=Nom|Definite=Def|Degree=Pos|Gender=Neut|Number=Sing	in_treebanks={None}	Huset som de hade köpt och fyllt med tillhörigheter som de haft magasinerade under alla de år de vistades i Afrika, trädgården som de hade anlagt, talade sitt tysta språk till dem.
form='Nästa'	lemma='nästa'	Case=Nom|Degree=Pos	in_treebanks={None}	Nästa morgon vaknade Quinn tidigare än han hade gjort på flera veckor.
form='upplåsta'	lemma='upplåsa'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han var precis på väg att kravla sig tillbaka upp på byrån när morbror Vernon bultade på den upplåsta dörren – och den for upp med en skräll.
form='uppblötta'	lemma='uppblöta'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Allt eftersom dagarna gick antecknade Quinn ett hopfällbart paraply utan tyg, ett avslitet huvud till en gummidocka, en svart handske, foten till en trasig glödlampa, olika slags tryckalster (uppblötta veckotidningar, sönderrivna tidningar), ett trasigt fotografi, anonyma mekaniska delar samt diverse annat vrakgods som han inte kunde identifiera.
form='Själva'	lemma='själv'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Själva litteraturstudiet är kraftigt "politiserat".
form='Själva'	lemma='själv'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	Själva strukturen i texten för den gemensamma organisationen av marknaden för vin visar att vinet är en jordbruksprodukt och inte en industriprodukt.
form='Arabic'	lemma='arabic'	Degree=Pos	in_treebanks={None}	I Elie Kedouries Arabic Political Memoirs hittar jag fakta om den amerikanska diplomatin i slutet av fyrtiotalet som de flesta är okunniga om.
form='Förtrollad'	lemma='förtrollad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Böcker låg staplade i tre travar på spiselhyllan, böcker med titlar som Trolla fram din egen ost, Förtrollad bakning och Festmåltider på en minut – rena trolleriet!
form='Detaljerad'	lemma='detaljerad'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Detaljerad statistik på EU:s handel med Kuba finns inte att tillgå.
form='Utmattad'	lemma='utmattad'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Utmattad, med knorrande mage och huvudet surrande av alla frågor som inte gick att besvara, föll Harry i en orolig sömn.
form='bebodd'	lemma='bebo'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det ständiga bruset från forsarna längre upp svävade över denna bild av bebodd ödeläggelse.
form='övergödd'	lemma='övergöda'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Han tillät sin boy, en övergödd ung kustneger, att mitt för näsan på honom behandla de vita männen med upprörande fräckhet.
form='inbyggd'	lemma='inbygga'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Internet Explorer innehåller en inbyggd standardformatmall som visar XML-källan i form av en trädstruktur.
form='inställd'	lemma='inställa'	Case=Nom|Definite=Ind|Degree=Pos|Number=Sing	in_treebanks={None}	Den är vänligare inställd till Amin än till Rabin.
form='tömd'	lemma='tömma'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Två gånger när hans lumpsamlarverksamhet gett ovanligt stor skörd gick han tillbaka till hotellet mitt på dagen för att några minuter senare åter dyka upp med tömd väska.
form='Grand'	lemma='grand'	Degree=Pos	in_treebanks={None}	Han berättade om telefonsamtalen som var ämnade för Paul Auster, sin egen oförklarliga impuls att åta sig fallet, sitt möte med Peter Stillman, sitt samtal med Virginia Stillman, sin genomgång av Stillmans bok, skuggningen av Stillman från Grand Central Station, Stillmans dagliga vandringar, nattsäcken och de trasiga föremålen, kartorna som oroande nog bildade bokstäver, sina samtal med Stillman, Stillmans försvinnande från hotellet.
form='använd'	lemma='använda'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den ljusa stenfasaden, vars dörröverstycken och fönsterkarmar av sten var slätnötta som en väl använd tvålbit, vette mot den öde vägen, men husets egentliga framsida låg åt andra hållet.
form='Villkorsstyrd'	lemma='villkorsstyrd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Villkorsstyrd filtrering
form='Vice'	lemma='vice'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Vice ordförandes avgång
